param-n,cbn-Denote-on-PHOAS-with-big-real,cbn-Denote-on-PHOAS-with-big-sys,cbn-Denote-on-PHOAS-with-big-user,cbn-Denote-on-PHOAS-with-big-flat-real,cbn-Denote-on-PHOAS-with-big-flat-sys,cbn-Denote-on-PHOAS-with-big-flat-user,cbv-Denote-on-PHOAS-with-big-real,cbv-Denote-on-PHOAS-with-big-sys,cbv-Denote-on-PHOAS-with-big-user,cbv-Denote-on-PHOAS-with-big-flat-real,cbv-Denote-on-PHOAS-with-big-flat-sys,cbv-Denote-on-PHOAS-with-big-flat-user,identity-cbn-on-PHOAS-with-big-real,identity-cbn-on-PHOAS-with-big-sys,identity-cbn-on-PHOAS-with-big-user,identity-cbn-on-PHOAS-with-big-flat-real,identity-cbn-on-PHOAS-with-big-flat-sys,identity-cbn-on-PHOAS-with-big-flat-user,identity-cbv-on-PHOAS-with-big-real,identity-cbv-on-PHOAS-with-big-sys,identity-cbv-on-PHOAS-with-big-user,identity-cbv-on-PHOAS-with-big-flat-real,identity-cbv-on-PHOAS-with-big-flat-sys,identity-cbv-on-PHOAS-with-big-flat-user,identity-lazy-on-PHOAS-with-big-real,identity-lazy-on-PHOAS-with-big-sys,identity-lazy-on-PHOAS-with-big-user,identity-lazy-on-PHOAS-with-big-flat-real,identity-lazy-on-PHOAS-with-big-flat-sys,identity-lazy-on-PHOAS-with-big-flat-user,identity-native-compute-on-PHOAS-with-big-native-compute-compilation-real,identity-native-compute-on-PHOAS-with-big-native-compute-conversion-to-native-code-real,identity-native-compute-on-PHOAS-with-big-native-compute-evaluation-real,identity-native-compute-on-PHOAS-with-big-native-compute-reification-real,identity-native-compute-on-PHOAS-with-big-real,identity-native-compute-on-PHOAS-with-big-sys,identity-native-compute-on-PHOAS-with-big-user,identity-native-compute-on-PHOAS-with-big-flat-native-compute-compilation-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-conversion-to-native-code-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-evaluation-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-reification-real,identity-native-compute-on-PHOAS-with-big-flat-real,identity-native-compute-on-PHOAS-with-big-flat-sys,identity-native-compute-on-PHOAS-with-big-flat-user,identity-simpl-on-PHOAS-with-big-real,identity-simpl-on-PHOAS-with-big-sys,identity-simpl-on-PHOAS-with-big-user,identity-simpl-on-PHOAS-with-big-flat-real,identity-simpl-on-PHOAS-with-big-flat-sys,identity-simpl-on-PHOAS-with-big-flat-user,identity-vm-compute-on-PHOAS-with-big-real,identity-vm-compute-on-PHOAS-with-big-sys,identity-vm-compute-on-PHOAS-with-big-user,identity-vm-compute-on-PHOAS-with-big-flat-real,identity-vm-compute-on-PHOAS-with-big-flat-sys,identity-vm-compute-on-PHOAS-with-big-flat-user,lazy-Denote-on-PHOAS-with-big-real,lazy-Denote-on-PHOAS-with-big-sys,lazy-Denote-on-PHOAS-with-big-user,lazy-Denote-on-PHOAS-with-big-flat-real,lazy-Denote-on-PHOAS-with-big-flat-sys,lazy-Denote-on-PHOAS-with-big-flat-user,refine-let-on-PHOAS-with-big-real,refine-let-on-PHOAS-with-big-sys,refine-let-on-PHOAS-with-big-user,refine-let-on-PHOAS-with-big-flat-real,refine-let-on-PHOAS-with-big-flat-sys,refine-let-on-PHOAS-with-big-flat-user,simpl-Denote-on-PHOAS-with-big-real,simpl-Denote-on-PHOAS-with-big-sys,simpl-Denote-on-PHOAS-with-big-user,simpl-Denote-on-PHOAS-with-big-flat-real,simpl-Denote-on-PHOAS-with-big-flat-sys,simpl-Denote-on-PHOAS-with-big-flat-user,transitivity-on-PHOAS-with-big-real,transitivity-on-PHOAS-with-big-sys,transitivity-on-PHOAS-with-big-user,transitivity-on-PHOAS-with-big-flat-real,transitivity-on-PHOAS-with-big-flat-sys,transitivity-on-PHOAS-with-big-flat-user
1780,0.355,0.,0.355,0.029,0.,0.029,0.034,0.,0.034,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07507,0.00135,0.00050,0.00378,0.081,0.006,0.007,0.002,0.,0.002,0.001,0.,0.001,0.009,0.,0.009,0.005,0.,0.005,0.039,0.,0.039,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.451,0.,0.451,0.108,0.,0.108,0.015,0.,0.015,0.008,0.,0.008
1790,0.369,0.,0.369,0.029,0.,0.029,0.034,0.,0.034,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07716,0.00132,0.00050,0.00377,0.083,0.007,0.007,0.002,0.,0.002,0.001,0.,0.001,0.009,0.,0.009,0.005,0.,0.005,0.037,0.,0.037,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.464,0.,0.464,0.11,0.,0.11,0.013,0.,0.013,0.008,0.,0.008
1800,0.377,0.,0.377,0.031,0.,0.031,0.033,0.,0.033,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07652,0.00132,0.00048,0.00376,0.082,0.006,0.007,0.002,0.,0.002,0.001,0.,0.001,0.009,0.,0.009,0.005,0.,0.005,0.039,0.,0.039,0.004,0.,0.004,0.,0.,0.,0.,0.,0.,0.459,0.,0.459,0.11,0.,0.11,0.014,0.,0.014,0.008,0.,0.008
1810,0.383,0.,0.383,0.029,0.,0.029,0.034,0.,0.034,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07578,0.00131,0.00048,0.00377,0.081,0.009,0.004,0.002,0.,0.002,0.001,0.,0.001,0.009,0.,0.009,0.005,0.,0.005,0.041,0.,0.041,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.464,0.,0.464,0.112,0.,0.112,0.016,0.,0.016,0.008,0.,0.008
1820,0.382,0.,0.382,0.029,0.,0.029,0.034,0.,0.034,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07550,0.00133,0.00048,0.00379,0.081,0.006,0.007,0.003,0.,0.003,0.001,0.,0.001,0.009,0.,0.009,0.005,0.,0.005,0.044,0.,0.044,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.466,0.,0.466,0.111,0.,0.111,0.013,0.,0.013,0.008,0.,0.008
1830,0.386,0.,0.386,0.03,0.,0.03,0.034,0.,0.034,0.001,0.,0.001,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07635,0.00131,0.00052,0.00379,0.082,0.009,0.004,0.002,0.,0.002,0.001,0.,0.001,0.012,0.,0.012,0.005,0.,0.005,0.035,0.,0.035,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.475,0.,0.475,0.112,0.,0.112,0.016,0.,0.016,0.009,0.,0.009
1840,0.359,0.,0.359,0.029,0.,0.029,0.034,0.,0.034,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07609,0.00133,0.00047,0.00381,0.082,0.006,0.007,0.003,0.,0.003,0.001,0.,0.001,0.009,0.,0.009,0.005,0.,0.005,0.035,0.,0.035,0.006,0.,0.006,0.,0.,0.,0.,0.,0.,0.517,0.,0.517,0.112,0.,0.112,0.014,0.,0.014,0.008,0.,0.008
1850,0.398,0.,0.398,0.03,0.,0.03,0.034,0.,0.034,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07565,0.00136,0.00052,0.00385,0.081,0.004,0.009,0.003,0.,0.003,0.001,0.,0.001,0.009,0.,0.009,0.005,0.,0.005,0.036,0.,0.036,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.481,0.,0.481,0.113,0.,0.113,0.014,0.,0.014,0.009,0.,0.009
1860,0.393,0.,0.393,0.029,0.,0.029,0.035,0.,0.035,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07602,0.00133,0.00050,0.00385,0.082,0.009,0.004,0.003,0.,0.003,0.001,0.,0.001,0.009,0.,0.009,0.005,0.,0.005,0.035,0.,0.035,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.488,0.,0.488,0.114,0.,0.114,0.014,0.,0.014,0.008,0.,0.008
1870,0.378,0.,0.378,0.03,0.,0.03,0.035,0.,0.035,0.001,0.,0.001,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07514,0.00133,0.00047,0.00393,0.081,0.006,0.007,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.008,0.,0.008,0.037,0.,0.037,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.495,0.,0.495,0.115,0.,0.115,0.014,0.,0.014,0.008,0.,0.008
1880,0.381,0.,0.381,0.03,0.,0.03,0.038,0.,0.038,0.001,0.,0.001,0.003,0.,0.003,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07484,0.00138,0.00049,0.00389,0.08,0.009,0.004,0.003,0.,0.003,0.001,0.,0.001,0.009,0.,0.009,0.005,0.,0.005,0.039,0.,0.039,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.5,0.,0.5,0.116,0.,0.116,0.014,0.,0.014,0.008,0.,0.008
1890,0.381,0.,0.381,0.03,0.,0.03,0.038,0.,0.038,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.,0.,0.,,,,,,,,0.07479,0.00137,0.00048,0.00395,0.08,0.006,0.007,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.005,0.,0.005,0.038,0.,0.038,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.52,0.,0.52,0.117,0.,0.117,0.015,0.,0.015,0.008,0.,0.008
1900,0.411,0.,0.411,0.033,0.,0.033,0.039,0.,0.039,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07620,0.00135,0.00052,0.00408,0.082,0.007,0.007,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.005,0.,0.005,0.047,0.,0.047,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.506,0.,0.506,0.116,0.,0.116,0.014,0.,0.014,0.008,0.,0.008
1910,0.398,0.,0.398,0.033,0.,0.033,0.039,0.,0.039,0.001,0.,0.001,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07624,0.00150,0.00052,0.00928,0.087,0.008,0.012,0.003,0.,0.003,0.001,0.,0.001,0.011,0.003,0.007,0.005,0.,0.005,0.038,0.,0.038,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.51,0.,0.51,0.117,0.,0.117,0.014,0.,0.014,0.008,0.,0.008
1920,0.417,0.,0.417,0.03,0.,0.03,0.039,0.,0.039,0.001,0.,0.001,0.002,0.,0.002,0.003,0.,0.003,0.005,0.,0.005,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07589,0.00139,0.00053,0.00399,0.082,0.007,0.007,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.005,0.,0.005,0.04,0.,0.04,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.526,0.,0.526,0.118,0.,0.118,0.015,0.,0.015,0.008,0.,0.008
1930,0.423,0.,0.423,0.031,0.,0.031,0.04,0.,0.04,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07490,0.00144,0.00049,0.00403,0.081,0.009,0.004,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.005,0.,0.005,0.051,0.003,0.047,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.544,0.,0.544,0.118,0.,0.118,0.014,0.,0.014,0.008,0.,0.008
1940,0.391,0.,0.391,0.034,0.,0.034,0.041,0.,0.041,0.001,0.,0.001,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07574,0.00155,0.00047,0.00404,0.082,0.007,0.007,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.005,0.,0.005,0.04,0.,0.04,0.002,0.,0.002,0.001,0.,0.001,0.003,0.,0.003,0.548,0.,0.548,0.121,0.,0.121,0.014,0.,0.014,0.011,0.,0.011
1950,0.431,0.,0.431,0.032,0.,0.032,0.041,0.,0.041,0.001,0.,0.001,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.,0.,0.,,,,,,,,0.07530,0.00141,0.00048,0.00781,0.085,0.009,0.008,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.005,0.,0.005,0.041,0.,0.041,0.005,0.,0.005,0.001,0.,0.001,0.,0.,0.,0.554,0.,0.554,0.121,0.,0.121,0.015,0.,0.015,0.008,0.,0.008
1960,0.439,0.,0.439,0.031,0.,0.031,0.038,0.,0.038,0.001,0.,0.001,0.003,0.,0.003,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07519,0.00140,0.00049,0.00409,0.081,0.007,0.007,0.006,0.,0.006,0.001,0.,0.001,0.012,0.003,0.008,0.005,0.,0.005,0.05,0.,0.05,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.562,0.,0.562,0.12,0.,0.12,0.015,0.,0.015,0.012,0.,0.012
1970,0.444,0.,0.444,0.032,0.,0.032,0.039,0.,0.039,0.001,0.,0.001,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07470,0.00144,0.00049,0.00416,0.081,0.009,0.005,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.005,0.,0.005,0.041,0.,0.041,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.545,0.,0.545,0.122,0.,0.122,0.015,0.,0.015,0.008,0.,0.008
1980,0.43,0.,0.43,0.032,0.,0.032,0.039,0.,0.039,0.001,0.,0.001,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07598,0.00149,0.00049,0.00415,0.082,0.007,0.007,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.005,0.,0.005,0.041,0.,0.041,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.545,0.,0.545,0.123,0.,0.123,0.015,0.,0.015,0.009,0.,0.009
1990,0.44,0.,0.44,0.032,0.,0.032,0.045,0.,0.045,0.001,0.,0.001,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07605,0.00599,0.00051,0.00417,0.087,0.007,0.011,0.003,0.,0.003,0.001,0.,0.001,0.025,0.,0.025,0.005,0.,0.005,0.041,0.,0.041,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.543,0.,0.543,0.127,0.,0.127,0.02,0.,0.02,0.009,0.,0.008
2000,0.479,0.,0.479,0.032,0.,0.032,0.042,0.,0.042,0.001,0.,0.001,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,,,,,,,,0.07541,0.00147,0.00057,0.00420,0.081,0.005,0.009,0.003,0.,0.003,0.001,0.,0.001,0.01,0.,0.01,0.005,0.,0.005,0.042,0.,0.042,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.567,0.,0.567,0.126,0.,0.126,0.015,0.,0.015,0.01,0.,0.01
2050,0.454,0.,0.454,0.032,0.,0.032,0.045,0.,0.045,0.005,0.,0.005,0.005,0.,0.005,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.004,0.,0.004,,,,,,,,0.07648,0.00150,0.00055,0.00435,0.083,0.011,0.003,0.003,0.,0.003,0.001,0.,0.001,0.011,0.,0.011,0.005,0.,0.005,0.044,0.,0.044,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.584,0.,0.584,0.127,0.,0.127,0.018,0.,0.018,0.009,0.,0.009
2100,0.459,0.,0.459,0.034,0.,0.034,0.047,0.,0.047,0.002,0.,0.002,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07771,0.00151,0.00054,0.00459,0.084,0.01,0.005,0.003,0.,0.003,0.001,0.,0.001,0.012,0.,0.012,0.005,0.,0.005,0.046,0.,0.046,0.005,0.,0.005,0.001,0.,0.001,0.,0.,0.,0.615,0.,0.615,0.134,0.,0.134,0.018,0.,0.017,0.01,0.,0.01
2150,0.486,0.,0.486,0.034,0.,0.034,0.049,0.,0.049,0.002,0.,0.002,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.001,0.,0.001,,,,,,,,0.07683,0.00159,0.00051,0.00447,0.083,0.007,0.007,0.003,0.,0.003,0.001,0.,0.001,0.011,0.,0.011,0.01,0.,0.01,0.049,0.,0.049,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.64,0.,0.64,0.132,0.,0.132,0.016,0.,0.016,0.009,0.,0.009
2200,0.508,0.,0.508,0.035,0.,0.035,0.048,0.,0.048,0.002,0.,0.002,0.003,0.,0.003,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07580,0.00158,0.00051,0.00460,0.082,0.007,0.007,0.003,0.,0.003,0.004,0.,0.004,0.011,0.,0.011,0.006,0.,0.006,0.052,0.,0.052,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.644,0.,0.644,0.136,0.,0.136,0.017,0.,0.017,0.012,0.,0.012
2250,0.572,0.,0.572,0.036,0.,0.036,0.054,0.,0.054,0.002,0.,0.002,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07663,0.00155,0.00050,0.00475,0.083,0.007,0.007,0.004,0.,0.004,0.001,0.,0.001,0.012,0.,0.012,0.006,0.,0.006,0.058,0.003,0.054,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.693,0.,0.693,0.14,0.,0.14,0.019,0.,0.019,0.01,0.,0.01
2300,0.567,0.,0.567,0.037,0.,0.037,0.064,0.,0.064,0.002,0.,0.002,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07626,0.00165,0.00049,0.00962,0.088,0.006,0.013,0.004,0.,0.004,0.001,0.,0.001,0.012,0.,0.012,0.006,0.,0.006,0.057,0.,0.057,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.716,0.003,0.712,0.141,0.,0.141,0.019,0.,0.019,0.01,0.,0.01
2350,0.615,0.,0.615,0.037,0.,0.037,0.058,0.,0.058,0.002,0.,0.002,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.008,0.,0.008,0.001,0.,0.001,,,,,,,,0.07641,0.00171,0.00051,0.00497,0.083,0.007,0.007,0.004,0.,0.004,0.001,0.,0.001,0.012,0.,0.012,0.006,0.,0.006,0.058,0.,0.058,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.762,0.,0.762,0.146,0.,0.146,0.021,0.,0.021,0.01,0.,0.01
2400,0.606,0.,0.606,0.038,0.,0.038,0.057,0.,0.057,0.002,0.,0.002,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07616,0.00171,0.00050,0.00505,0.083,0.008,0.007,0.004,0.,0.004,0.001,0.,0.001,0.013,0.003,0.009,0.006,0.,0.006,0.061,0.,0.061,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.789,0.,0.789,0.147,0.,0.147,0.02,0.,0.02,0.01,0.,0.01
2450,0.625,0.,0.625,0.042,0.,0.042,0.064,0.,0.064,0.002,0.,0.002,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07634,0.00176,0.00059,0.00512,0.084,0.013,0.002,0.003,0.,0.003,0.001,0.,0.001,0.012,0.,0.012,0.006,0.,0.006,0.063,0.,0.063,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.806,0.,0.806,0.15,0.,0.15,0.019,0.,0.019,0.013,0.003,0.009
2500,0.677,0.,0.677,0.04,0.,0.04,0.066,0.,0.066,0.002,0.,0.002,0.004,0.,0.004,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07630,0.00182,0.00051,0.00520,0.084,0.008,0.008,0.004,0.,0.004,0.001,0.,0.001,0.031,0.,0.031,0.007,0.,0.007,0.072,0.,0.072,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.863,0.,0.863,0.153,0.,0.153,0.019,0.,0.019,0.011,0.,0.011
2550,0.73,0.,0.729,0.046,0.,0.046,0.064,0.,0.064,0.002,0.,0.002,0.004,0.,0.004,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.005,0.003,0.001,0.001,0.,0.001,,,,,,,,0.07669,0.00179,0.00050,0.00533,0.084,0.007,0.009,0.004,0.,0.004,0.001,0.,0.001,0.013,0.,0.013,0.007,0.,0.007,0.067,0.,0.067,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.861,0.,0.861,0.16,0.,0.16,0.021,0.,0.021,0.014,0.,0.014
2600,0.739,0.,0.739,0.041,0.,0.041,0.073,0.,0.073,0.002,0.,0.002,0.004,0.,0.004,0.001,0.,0.001,0.002,0.,0.002,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07583,0.00188,0.00055,0.00557,0.084,0.008,0.008,0.004,0.,0.004,0.002,0.,0.002,0.023,0.,0.023,0.007,0.,0.007,0.072,0.,0.072,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.878,0.,0.878,0.162,0.,0.162,0.023,0.,0.023,0.013,0.,0.013
2650,0.771,0.,0.771,0.044,0.,0.044,0.074,0.003,0.07,0.002,0.,0.002,0.007,0.,0.007,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07626,0.00185,0.00056,0.00555,0.084,0.005,0.011,0.004,0.,0.004,0.002,0.,0.002,0.014,0.,0.014,0.007,0.,0.007,0.077,0.,0.077,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.929,0.,0.928,0.166,0.,0.166,0.023,0.,0.023,0.011,0.,0.011
2700,0.807,0.,0.807,0.043,0.,0.043,0.071,0.,0.071,0.002,0.,0.002,0.004,0.,0.004,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07664,0.00189,0.00049,0.00563,0.085,0.007,0.009,0.004,0.,0.004,0.002,0.,0.002,0.014,0.,0.014,0.007,0.,0.007,0.078,0.,0.078,0.006,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.94,0.,0.94,0.168,0.,0.168,0.024,0.,0.024,0.016,0.,0.016
2750,0.827,0.,0.827,0.046,0.,0.046,0.087,0.,0.087,0.002,0.,0.002,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07587,0.00200,0.00049,0.00576,0.084,0.006,0.01,0.004,0.,0.004,0.002,0.,0.002,0.014,0.,0.014,0.007,0.,0.007,0.083,0.,0.083,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,0.97,0.,0.97,0.17,0.,0.17,0.023,0.,0.023,0.018,0.,0.018
2800,0.856,0.,0.856,0.045,0.,0.045,0.082,0.,0.082,0.002,0.,0.002,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07534,0.00200,0.00052,0.00583,0.084,0.008,0.008,0.004,0.,0.004,0.002,0.,0.002,0.015,0.,0.015,0.007,0.,0.007,0.083,0.,0.083,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,1.003,0.,1.003,0.175,0.,0.175,0.025,0.,0.025,0.012,0.,0.012
2850,0.886,0.,0.886,0.046,0.,0.046,0.081,0.,0.081,0.002,0.,0.002,0.004,0.,0.004,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07583,0.00202,0.00048,0.00589,0.084,0.008,0.008,0.005,0.,0.005,0.002,0.,0.002,0.015,0.,0.015,0.008,0.,0.008,0.09,0.,0.09,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,1.024,0.003,1.02,0.174,0.,0.174,0.026,0.,0.026,0.024,0.,0.024
2900,0.875,0.,0.874,0.046,0.,0.046,0.088,0.,0.088,0.003,0.,0.003,0.007,0.,0.007,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.002,0.,0.002,0.001,0.,0.001,,,,,,,,0.07603,0.00202,0.00050,0.01247,0.091,0.011,0.012,0.005,0.,0.005,0.002,0.,0.002,0.015,0.,0.015,0.008,0.,0.008,0.086,0.,0.086,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,1.078,0.,1.078,0.184,0.,0.184,0.028,0.,0.028,0.016,0.,0.016
2950,0.941,0.,0.941,0.047,0.,0.047,0.087,0.,0.087,0.002,0.,0.002,0.005,0.,0.005,0.002,0.,0.002,0.002,0.,0.002,0.001,0.,0.001,0.003,0.,0.003,0.001,0.,0.001,,,,,,,,0.07668,0.00210,0.00052,0.00615,0.085,0.006,0.01,0.015,0.,0.015,0.002,0.,0.002,0.016,0.,0.016,0.008,0.,0.008,0.105,0.003,0.101,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,1.093,0.,1.092,0.187,0.,0.187,0.029,0.,0.029,0.013,0.,0.013
3000,0.988,0.,0.988,0.048,0.,0.048,0.095,0.,0.095,0.003,0.,0.003,0.005,0.,0.005,0.002,0.,0.002,0.002,0.,0.002,0.001,0.,0.001,0.003,0.,0.003,0.006,0.,0.006,,,,,,,,0.07638,0.00207,0.00050,0.00621,0.085,0.006,0.01,0.005,0.,0.005,0.002,0.,0.002,0.016,0.,0.016,0.008,0.,0.008,0.097,0.,0.097,0.004,0.,0.004,0.001,0.,0.001,0.,0.,0.,1.14,0.,1.139,0.189,0.,0.189,0.033,0.,0.033,0.013,0.,0.013
