param-n,cbn-Denote-on-PHOAS-with-big-real,cbn-Denote-on-PHOAS-with-big-sys,cbn-Denote-on-PHOAS-with-big-user,cbn-Denote-on-PHOAS-with-big-flat-real,cbn-Denote-on-PHOAS-with-big-flat-sys,cbn-Denote-on-PHOAS-with-big-flat-user,cbv-Denote-on-PHOAS-with-big-real,cbv-Denote-on-PHOAS-with-big-sys,cbv-Denote-on-PHOAS-with-big-user,cbv-Denote-on-PHOAS-with-big-flat-real,cbv-Denote-on-PHOAS-with-big-flat-sys,cbv-Denote-on-PHOAS-with-big-flat-user,identity-cbn-on-PHOAS-with-big-real,identity-cbn-on-PHOAS-with-big-sys,identity-cbn-on-PHOAS-with-big-user,identity-cbn-on-PHOAS-with-big-flat-real,identity-cbn-on-PHOAS-with-big-flat-sys,identity-cbn-on-PHOAS-with-big-flat-user,identity-cbv-on-PHOAS-with-big-real,identity-cbv-on-PHOAS-with-big-sys,identity-cbv-on-PHOAS-with-big-user,identity-cbv-on-PHOAS-with-big-flat-real,identity-cbv-on-PHOAS-with-big-flat-sys,identity-cbv-on-PHOAS-with-big-flat-user,identity-lazy-on-PHOAS-with-big-real,identity-lazy-on-PHOAS-with-big-sys,identity-lazy-on-PHOAS-with-big-user,identity-lazy-on-PHOAS-with-big-flat-real,identity-lazy-on-PHOAS-with-big-flat-sys,identity-lazy-on-PHOAS-with-big-flat-user,identity-native-compute-on-PHOAS-with-big-native-compute-compilation-real,identity-native-compute-on-PHOAS-with-big-native-compute-conversion-to-native-code-real,identity-native-compute-on-PHOAS-with-big-native-compute-evaluation-real,identity-native-compute-on-PHOAS-with-big-native-compute-reification-real,identity-native-compute-on-PHOAS-with-big-real,identity-native-compute-on-PHOAS-with-big-sys,identity-native-compute-on-PHOAS-with-big-user,identity-native-compute-on-PHOAS-with-big-flat-native-compute-compilation-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-conversion-to-native-code-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-evaluation-real,identity-native-compute-on-PHOAS-with-big-flat-native-compute-reification-real,identity-native-compute-on-PHOAS-with-big-flat-real,identity-native-compute-on-PHOAS-with-big-flat-sys,identity-native-compute-on-PHOAS-with-big-flat-user,identity-simpl-on-PHOAS-with-big-real,identity-simpl-on-PHOAS-with-big-sys,identity-simpl-on-PHOAS-with-big-user,identity-simpl-on-PHOAS-with-big-flat-real,identity-simpl-on-PHOAS-with-big-flat-sys,identity-simpl-on-PHOAS-with-big-flat-user,identity-vm-compute-on-PHOAS-with-big-real,identity-vm-compute-on-PHOAS-with-big-sys,identity-vm-compute-on-PHOAS-with-big-user,identity-vm-compute-on-PHOAS-with-big-flat-real,identity-vm-compute-on-PHOAS-with-big-flat-sys,identity-vm-compute-on-PHOAS-with-big-flat-user,lazy-Denote-on-PHOAS-with-big-real,lazy-Denote-on-PHOAS-with-big-sys,lazy-Denote-on-PHOAS-with-big-user,lazy-Denote-on-PHOAS-with-big-flat-real,lazy-Denote-on-PHOAS-with-big-flat-sys,lazy-Denote-on-PHOAS-with-big-flat-user,refine-let-on-PHOAS-with-big-real,refine-let-on-PHOAS-with-big-sys,refine-let-on-PHOAS-with-big-user,refine-let-on-PHOAS-with-big-flat-real,refine-let-on-PHOAS-with-big-flat-sys,refine-let-on-PHOAS-with-big-flat-user,simpl-Denote-on-PHOAS-with-big-real,simpl-Denote-on-PHOAS-with-big-sys,simpl-Denote-on-PHOAS-with-big-user,simpl-Denote-on-PHOAS-with-big-flat-real,simpl-Denote-on-PHOAS-with-big-flat-sys,simpl-Denote-on-PHOAS-with-big-flat-user,transitivity-on-PHOAS-with-big-real,transitivity-on-PHOAS-with-big-sys,transitivity-on-PHOAS-with-big-user,transitivity-on-PHOAS-with-big-flat-real,transitivity-on-PHOAS-with-big-flat-sys,transitivity-on-PHOAS-with-big-flat-user
433,0.036,0.,0.036,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26876,0.00112,0.00278,0.00265,0.275,0.003,0.014,0.05802,0.00037,0.00139,0.00157,0.061,0.,0.006,0.,0.,0.,0.,0.,0.,0.003,0.,0.003,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.027,0.,0.027,0.006,0.,0.006,0.004,0.,0.004
434,0.034,0.,0.034,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25888,0.00112,0.00292,0.00259,0.265,0.004,0.013,0.05638,0.00037,0.00120,0.00171,0.059,0.,0.006,0.,0.,0.,0.,0.,0.,0.004,0.003,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.027,0.,0.027,0.006,0.,0.006,0.002,0.,0.002
435,0.034,0.,0.034,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26666,0.00120,0.00272,0.00262,0.273,0.004,0.014,0.05343,0.00036,0.00141,0.00144,0.056,0.004,0.001,0.001,0.,0.001,0.,0.,0.,0.005,0.,0.005,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.024,0.,0.024,0.007,0.,0.007,0.003,0.,0.003
436,0.035,0.,0.035,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27289,0.00110,0.00289,0.00278,0.279,0.,0.021,0.05457,0.00032,0.00141,0.00144,0.057,0.002,0.003,0.,0.,0.,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.025,0.,0.025,0.006,0.,0.006,0.003,0.,0.003
437,0.036,0.,0.036,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26491,0.00112,0.00273,0.00269,0.271,0.004,0.013,0.05353,0.00031,0.00123,0.00231,0.057,0.,0.006,0.,0.,0.,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.025,0.,0.025,0.005,0.,0.005,0.003,0.,0.003
438,0.036,0.,0.036,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26605,0.00113,0.00274,0.00287,0.273,0.006,0.011,0.05146,0.00031,0.00118,0.00168,0.054,0.,0.006,0.,0.,0.,0.,0.,0.,0.006,0.,0.006,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.065,0.,0.065,0.025,0.,0.025,0.005,0.,0.005,0.003,0.,0.003
439,0.037,0.,0.037,0.01,0.,0.01,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27615,0.00117,0.00266,0.00268,0.283,0.003,0.015,0.05156,0.00032,0.00120,0.00142,0.054,0.,0.005,0.,0.,0.,0.,0.,0.,0.005,0.,0.005,0.002,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.065,0.,0.065,0.028,0.,0.028,0.005,0.,0.005,0.004,0.,0.004
440,0.035,0.,0.035,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26408,0.00117,0.00294,0.00266,0.271,0.003,0.015,0.05440,0.00045,0.00121,0.00152,0.057,0.004,0.002,0.,0.,0.,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.07,0.,0.07,0.025,0.,0.025,0.005,0.,0.005,0.003,0.,0.003
441,0.037,0.,0.037,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26617,0.00131,0.00314,0.00277,0.273,0.,0.018,0.05730,0.00034,0.00143,0.00169,0.06,0.002,0.004,0.,0.,0.,0.,0.,0.,0.005,0.,0.005,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.026,0.,0.026,0.005,0.,0.005,0.004,0.,0.004
442,0.036,0.,0.036,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26915,0.00112,0.00280,0.00269,0.276,0.,0.018,0.05735,0.00040,0.00134,0.00163,0.06,0.003,0.003,0.,0.,0.,0.018,0.,0.018,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.025,0.,0.025,0.006,0.,0.006,0.003,0.,0.003
443,0.035,0.,0.035,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26771,0.00126,0.00294,0.00326,0.275,0.003,0.015,0.05362,0.00034,0.00141,0.00165,0.057,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.026,0.,0.026,0.005,0.,0.005,0.003,0.,0.003
444,0.036,0.,0.036,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27254,0.00113,0.00297,0.00276,0.279,0.003,0.015,0.05260,0.00032,0.00118,0.00144,0.055,0.006,0.,0.,0.,0.,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.066,0.,0.066,0.024,0.,0.024,0.006,0.,0.006,0.003,0.,0.003
445,0.037,0.,0.037,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28086,0.00130,0.00311,0.00263,0.288,0.008,0.012,0.05365,0.00032,0.00122,0.00148,0.056,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.063,0.,0.063,0.025,0.,0.025,0.005,0.,0.005,0.003,0.,0.003
446,0.036,0.,0.036,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.29009,0.00114,0.00303,0.00264,0.297,0.004,0.014,0.05439,0.00033,0.00125,0.00162,0.057,0.002,0.005,0.,0.,0.,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.066,0.,0.066,0.024,0.,0.024,0.005,0.,0.005,0.003,0.,0.003
447,0.037,0.,0.037,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27984,0.00112,0.00296,0.00276,0.286,0.004,0.014,0.05446,0.00032,0.00124,0.00148,0.057,0.003,0.003,0.,0.,0.,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.066,0.,0.066,0.025,0.,0.025,0.005,0.,0.005,0.003,0.,0.003
448,0.037,0.,0.037,0.008,0.,0.008,0.001,0.,0.001,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26226,0.00111,0.00284,0.00283,0.269,0.008,0.01,0.05278,0.00032,0.00131,0.00146,0.056,0.006,0.,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.064,0.,0.064,0.027,0.,0.027,0.006,0.,0.006,0.003,0.,0.003
449,0.036,0.,0.036,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27347,0.00115,0.00277,0.00280,0.28,0.007,0.011,0.05246,0.00035,0.00119,0.00264,0.056,0.001,0.005,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.065,0.,0.065,0.026,0.,0.026,0.006,0.,0.006,0.003,0.,0.003
450,0.037,0.,0.037,0.007,0.,0.007,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.,0.,0.,0.26077,0.00117,0.00294,0.00258,0.267,0.,0.017,0.05473,0.00033,0.00129,0.00170,0.058,0.,0.006,0.,0.,0.,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.066,0.,0.066,0.025,0.,0.025,0.006,0.,0.006,0.004,0.,0.004
451,0.039,0.,0.039,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26470,0.00110,0.00311,0.00285,0.272,0.007,0.011,0.05461,0.00034,0.00120,0.00152,0.057,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.066,0.,0.066,0.024,0.,0.024,0.005,0.,0.005,0.003,0.,0.003
452,0.037,0.,0.037,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.,0.,0.26556,0.00116,0.00296,0.00273,0.272,0.,0.017,0.05375,0.00033,0.00124,0.00151,0.057,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.066,0.,0.066,0.026,0.,0.026,0.005,0.,0.005,0.003,0.,0.003
453,0.037,0.,0.037,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26062,0.00118,0.00302,0.00610,0.271,0.007,0.014,0.05552,0.00036,0.00147,0.00167,0.059,0.003,0.003,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.001,0.,0.,0.,0.,0.,0.,0.067,0.,0.067,0.027,0.,0.027,0.005,0.,0.005,0.003,0.,0.003
454,0.037,0.,0.037,0.008,0.,0.008,0.002,0.,0.002,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.26404,0.00111,0.00292,0.00280,0.271,0.,0.017,0.06841,0.00038,0.00129,0.00163,0.071,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.068,0.,0.068,0.026,0.,0.026,0.006,0.,0.006,0.003,0.,0.003
455,0.038,0.,0.038,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27179,0.00117,0.00304,0.00286,0.279,0.004,0.014,0.05852,0.00035,0.00128,0.00162,0.061,0.003,0.003,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.067,0.,0.067,0.025,0.,0.025,0.006,0.,0.006,0.003,0.,0.003
456,0.043,0.,0.043,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27680,0.00112,0.00338,0.00292,0.284,0.003,0.015,0.05965,0.00037,0.00131,0.00181,0.063,0.003,0.003,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.067,0.,0.067,0.026,0.,0.026,0.005,0.,0.005,0.003,0.,0.003
457,0.047,0.,0.047,0.008,0.,0.008,0.001,0.,0.001,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27951,0.00119,0.00321,0.00291,0.287,0.007,0.011,0.05778,0.00036,0.00126,0.00174,0.061,0.,0.007,0.001,0.,0.001,0.001,0.,0.001,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.068,0.,0.068,0.026,0.,0.026,0.005,0.,0.005,0.003,0.,0.003
458,0.039,0.,0.038,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28323,0.00330,0.00328,0.00277,0.292,0.003,0.018,0.05908,0.00035,0.00128,0.00173,0.062,0.003,0.003,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.071,0.,0.071,0.026,0.,0.026,0.006,0.,0.006,0.003,0.,0.003
459,0.039,0.,0.039,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28148,0.00136,0.00322,0.00300,0.289,0.003,0.015,0.05975,0.00067,0.00124,0.00192,0.063,0.005,0.001,0.001,0.,0.001,0.,0.,0.,0.005,0.,0.005,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.068,0.,0.068,0.03,0.,0.03,0.007,0.,0.007,0.004,0.,0.004
460,0.038,0.,0.038,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28708,0.00120,0.00330,0.00279,0.294,0.,0.019,0.05926,0.00036,0.00127,0.00175,0.062,0.002,0.003,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.069,0.,0.069,0.027,0.,0.027,0.006,0.,0.006,0.003,0.,0.003
461,0.04,0.,0.04,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28749,0.00137,0.00334,0.00294,0.295,0.003,0.015,0.06196,0.00351,0.00165,0.00169,0.069,0.004,0.005,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.068,0.,0.068,0.032,0.,0.032,0.005,0.,0.005,0.003,0.,0.003
462,0.045,0.,0.045,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.29192,0.00117,0.00346,0.00295,0.299,0.003,0.018,0.05768,0.00036,0.00132,0.00182,0.061,0.003,0.003,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.069,0.,0.069,0.026,0.,0.026,0.005,0.,0.005,0.003,0.,0.003
463,0.039,0.,0.039,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28223,0.00122,0.00344,0.00291,0.29,0.,0.019,0.06144,0.00036,0.00133,0.00171,0.065,0.004,0.001,0.002,0.,0.002,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.068,0.,0.068,0.03,0.,0.03,0.006,0.,0.006,0.003,0.,0.003
464,0.039,0.,0.039,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.29017,0.00123,0.00456,0.00325,0.299,0.003,0.017,0.05770,0.00036,0.00146,0.00179,0.061,0.002,0.003,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.08,0.,0.08,0.026,0.,0.026,0.005,0.,0.005,0.003,0.,0.003
465,0.038,0.,0.038,0.008,0.,0.008,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.29412,0.00120,0.00355,0.00305,0.302,0.007,0.012,0.05835,0.00033,0.00129,0.00157,0.061,0.007,0.,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.07,0.,0.07,0.027,0.,0.027,0.005,0.,0.005,0.003,0.,0.003
466,0.039,0.,0.039,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.28842,0.00123,0.00346,0.00295,0.296,0.003,0.016,0.05423,0.00034,0.00131,0.00156,0.057,0.004,0.001,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.072,0.,0.072,0.026,0.,0.026,0.006,0.,0.006,0.003,0.,0.003
467,0.039,0.,0.039,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.28716,0.00124,0.00327,0.00291,0.294,0.003,0.016,0.05290,0.00036,0.00124,0.00207,0.056,0.002,0.003,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.076,0.,0.076,0.025,0.,0.025,0.005,0.,0.005,0.003,0.,0.003
468,0.039,0.,0.039,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.28834,0.00133,0.00405,0.00282,0.296,0.003,0.016,0.05438,0.00038,0.00125,0.00151,0.057,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.068,0.,0.068,0.026,0.,0.026,0.005,0.,0.005,0.003,0.,0.003
469,0.041,0.,0.041,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.29485,0.00122,0.00393,0.00299,0.303,0.,0.02,0.05345,0.00047,0.00121,0.00156,0.056,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.007,0.,0.007,0.003,0.,0.003,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.07,0.,0.07,0.026,0.,0.026,0.007,0.,0.007,0.003,0.,0.003
470,0.04,0.,0.04,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.006,0.,0.006,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.29825,0.00118,0.00342,0.00304,0.306,0.,0.022,0.05502,0.00033,0.00121,0.00156,0.058,0.003,0.003,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.071,0.,0.071,0.027,0.,0.027,0.006,0.,0.006,0.003,0.,0.003
471,0.04,0.,0.04,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.29750,0.00120,0.00356,0.00307,0.305,0.003,0.016,0.05414,0.00034,0.00122,0.00166,0.057,0.003,0.002,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.07,0.,0.07,0.026,0.,0.026,0.005,0.,0.005,0.003,0.,0.003
472,0.039,0.,0.039,0.009,0.,0.009,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.29923,0.00129,0.00351,0.00289,0.307,0.004,0.016,0.05425,0.00034,0.00130,0.00303,0.059,0.003,0.003,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.001,0.,0.001,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.071,0.,0.071,0.026,0.,0.026,0.006,0.,0.006,0.003,0.,0.003
473,0.04,0.,0.04,0.008,0.,0.008,0.001,0.,0.001,0.,0.,0.,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.002,0.,0.002,0.,0.,0.,0.,0.,0.,0.29698,0.00121,0.00346,0.00281,0.304,0.003,0.016,0.05423,0.00037,0.00122,0.00180,0.057,0.,0.006,0.001,0.,0.001,0.,0.,0.,0.004,0.,0.004,0.002,0.,0.002,0.003,0.,0.003,0.001,0.,0.001,0.,0.,0.,0.,0.,0.,0.073,0.,0.073,0.027,0.,0.027,0.005,0.,0.005,0.004,0.,0.004
